date,currency,rate
2002-08-23,NOK,7.4065
2002-08-23,NZD,2.074
2002-08-23,PLN,4.0682
2002-08-23,SEK,9.1999
2002-08-23,SGD,1.7042
2002-08-23,USD,0.9697
2002-08-23,ZAR,10.5576
2002-08-26,AUD,1.7845
2002-08-26,CAD,1.5097
2002-08-26,CHF,1.4699
2002-08-26,CZK,30.591
2002-08-26,DKK,7.4252
2002-08-26,GBP,0.6382
2002-08-26,HKD,7.5666
2002-08-26,HUF,245.4
2002-08-26,JPY,116.13
2002-08-26,KRW,1168.97
2002-08-26,NOK,7.3895
2002-08-26,NZD,2.0757
2002-08-26,PLN,4.055
2002-08-26,SEK,9.1325
2002-08-26,SGD,1.7054
2002-08-26,USD,0.9701
2002-08-26,ZAR,10.4892
2002-08-27,AUD,1.7666
2002-08-27,CAD,1.5154
2002-08-27,CHF,1.4697
2002-08-27,CZK,30.692
2002-08-27,DKK,7.4253
2002-08-27,GBP,0.64
2002-08-27,HKD,7.6236
2002-08-27,HUF,246.05
2002-08-27,JPY,115.46
2002-08-27,KRW,1167.8
2002-08-27,NOK,7.3805
2002-08-27,NZD,2.0727
2002-08-27,PLN,4.0723
2002-08-27,SEK,9.134
2002-08-27,SGD,1.7123
2002-08-27,USD,0.9774
2002-08-27,ZAR,10.4103
2002-08-28,AUD,1.7782
2002-08-28,CAD,1.5283
2002-08-28,CHF,1.4706
2002-08-28,CZK,30.667
2002-08-28,DKK,7.4253
2002-08-28,GBP,0.6394
2002-08-28,HKD,7.6643
2002-08-28,HUF,246.01
2002-08-28,JPY,116.02
2002-08-28,KRW,1174.21
2002-08-28,NOK,7.381
2002-08-28,NZD,2.082
2002-08-28,PLN,4.086
2002-08-28,SEK,9.1425
2002-08-28,SGD,1.7176
2002-08-28,USD,0.9826
2002-08-28,ZAR,10.3817
2002-08-29,AUD,1.783
2002-08-29,CAD,1.534
2002-08-29,CHF,1.4702
2002-08-29,CZK,30.551
2002-08-29,DKK,7.4246
2002-08-29,GBP,0.6383
2002-08-29,HKD,7.6774
2002-08-29,HUF,245.5
2002-08-29,JPY,116.04
2002-08-29,KRW,1176.83
2002-08-29,NOK,7.3945
2002-08-29,NZD,2.098
2002-08-29,PLN,4.0786
2002-08-29,SEK,9.1585
2002-08-29,SGD,1.722
2002-08-29,USD,0.9843
2002-08-29,ZAR,10.4888
2002-08-30,AUD,1.78
2002-08-30,CAD,1.5315
2002-08-30,CHF,1.4694
2002-08-30,CZK,30.444
2002-08-30,DKK,7.4252
2002-08-30,GBP,0.6352
2002-08-30,HKD,7.6697
2002-08-30,HUF,245.2
2002-08-30,JPY,116.35
2002-08-30,KRW,1176.03
2002-08-30,NOK,7.3815
2002-08-30,NZD,2.097
2002-08-30,PLN,4.072
2002-08-30,SEK,9.1731
2002-08-30,SGD,1.7195
2002-08-30,USD,0.9833
2002-08-30,ZAR,10.3344
2002-09-02,AUD,1.7803
2002-09-02,CAD,1.5301
2002-09-02,CHF,1.4714
2002-09-02,CZK,30.255
2002-09-02,DKK,7.4256
2002-09-02,GBP,0.6343
2002-09-02,HKD,7.6603
2002-09-02,HUF,244.63
2002-09-02,JPY,116.08
2002-09-02,KRW,1175.77
2002-09-02,NOK,7.3925
2002-09-02,NZD,2.0891
2002-09-02,PLN,4.0585
2002-09-02,SEK,9.2303
2002-09-02,SGD,1.7181
2002-09-02,USD,0.9821
2002-09-02,ZAR,10.4004
2002-09-03,AUD,1.8016
2002-09-03,CAD,1.539
2002-09-03,CHF,1.4698
2002-09-03,CZK,30.356
2002-09-03,DKK,7.4261
2002-09-03,GBP,0.6363
2002-09-03,HKD,7.7297
2002-09-03,HUF,245.18
2002-09-03,JPY,116.23
2002-09-03,KRW,1184.74
2002-09-03,NOK,7.4375
2002-09-03,NZD,2.1055
2002-09-03,PLN,4.0893
2002-09-03,SEK,9.2835
2002-09-03,SGD,1.7316
2002-09-03,USD,0.991
2002-09-03,ZAR,10.5955
2002-09-04,AUD,1.8262
2002-09-04,CAD,1.5444
2002-09-04,CHF,1.4646
2002-09-04,CZK,30.393
2002-09-04,DKK,7.4263
2002-09-04,GBP,0.6354
2002-09-04,HKD,7.7585
2002-09-04,HUF,246.05
2002-09-04,JPY,117.05
2002-09-04,KRW,1183.79
2002-09-04,NOK,7.4425
2002-09-04,NZD,2.1339
2002-09-04,PLN,4.0949
2002-09-04,SEK,9.344
2002-09-04,SGD,1.737
2002-09-04,USD,0.9947
2002-09-04,ZAR,10.6672
2002-09-05,AUD,1.832
2002-09-05,CAD,1.5691
2002-09-05,CHF,1.4582
2002-09-05,CZK,30.327
2002-09-05,DKK,7.4269
2002-09-05,GBP,0.6354
2002-09-05,HKD,7.7805
2002-09-05,HUF,245.19
2002-09-05,JPY,117.34
2002-09-05,KRW,1183.04
2002-09-05,NOK,7.3815
2002-09-05,NZD,2.1375
2002-09-05,PLN,4.1269
2002-09-05,SEK,9.2951
2002-09-05,SGD,1.7406
2002-09-05,USD,0.9975
2002-09-05,ZAR,10.5496
2002-09-06,AUD,1.8222
2002-09-06,CAD,1.5558
2002-09-06,CHF,1.459
2002-09-06,CZK,30.187
2002-09-06,DKK,7.4257
2002-09-06,GBP,0.63255
2002-09-06,HKD,7.736
2002-09-06,HUF,244.88
2002-09-06,JPY,117.32
2002-09-06,KRW,1181.23
2002-09-06,NOK,7.3535
2002-09-06,NZD,2.1165
2002-09-06,PLN,4.1273
2002-09-06,SEK,9.2255
2002-09-06,SGD,1.734
2002-09-06,USD,0.9918
2002-09-06,ZAR,10.4868
2002-09-09,AUD,1.7935
2002-09-09,CAD,1.529
2002-09-09,CHF,1.4576
2002-09-09,CZK,30.027
2002-09-09,DKK,7.4259
2002-09-09,GBP,0.6287
2002-09-09,HKD,7.6395
2002-09-09,HUF,243.95
2002-09-09,JPY,116.79
2002-09-09,KRW,1167.25
2002-09-09,NOK,7.358
2002-09-09,NZD,2.0902
2002-09-09,PLN,4.0875
2002-09-09,SEK,9.2039
2002-09-09,SGD,1.7151
2002-09-09,USD,0.9794
2002-09-09,ZAR,10.2935
2002-09-10,AUD,1.775
2002-09-10,CAD,1.5315
2002-09-10,CHF,1.4603
2002-09-10,CZK,29.903
2002-09-10,DKK,7.4263
2002-09-10,GBP,0.6281
2002-09-10,HKD,7.613
2002-09-10,HUF,243.25
2002-09-10,JPY,116.44
2002-09-10,KRW,1164.37
2002-09-10,NOK,7.391
2002-09-10,NZD,2.0715
2002-09-10,PLN,4.0503
2002-09-10,SEK,9.2085
2002-09-10,SGD,1.7114
2002-09-10,USD,0.976
2002-09-10,ZAR,10.272
2002-09-11,AUD,1.7826
2002-09-11,CAD,1.5386
2002-09-11,CHF,1.4624
2002-09-11,CZK,29.792
2002-09-11,DKK,7.4258
2002-09-11,GBP,0.6264
2002-09-11,HKD,7.6042
2002-09-11,HUF,243.59
2002-09-11,JPY,116.93
2002-09-11,KRW,1167.44
2002-09-11,NOK,7.379
2002-09-11,NZD,2.076
2002-09-11,PLN,4.0507
2002-09-11,SEK,9.1675
2002-09-11,SGD,1.7118
2002-09-11,USD,0.9749
2002-09-11,ZAR,10.3695
2002-09-12,AUD,1.7646
2002-09-12,CAD,1.5425
2002-09-12,CHF,1.4656
2002-09-12,CZK,29.853
2002-09-12,DKK,7.4257
2002-09-12,GBP,0.6274
2002-09-12,HKD,7.61
2002-09-12,HUF,243.51
2002-09-12,JPY,117.17
2002-09-12,KRW,1167.33
2002-09-12,NOK,7.371
2002-09-12,NZD,2.0539
2002-09-12,PLN,4.0727
2002-09-12,SEK,9.1761
2002-09-12,SGD,1.7167
2002-09-12,USD,0.9757
2002-09-12,ZAR,10.3741
2002-09-13,AUD,1.7793
2002-09-13,CAD,1.5521
2002-09-13,CHF,1.4679
2002-09-13,CZK,30.107
2002-09-13,DKK,7.4263
2002-09-13,GBP,0.6286
2002-09-13,HKD,7.651
2002-09-13,HUF,243.81
2002-09-13,JPY,117.94
2002-09-13,KRW,1175.92
2002-09-13,NOK,7.359
2002-09-13,NZD,2.0635
2002-09-13,PLN,4.083
2002-09-13,SEK,9.2475
2002-09-13,SGD,1.7322
2002-09-13,USD,0.981
2002-09-13,ZAR,10.3409
2002-09-16,AUD,1.7692
2002-09-16,CAD,1.5318
2002-09-16,CHF,1.4684
2002-09-16,CZK,30.347
2002-09-16,DKK,7.4266
2002-09-16,GBP,0.628
2002-09-16,HKD,7.5522
2002-09-16,HUF,243.45
2002-09-16,JPY,118.3
2002-09-16,KRW,1176.48
2002-09-16,NOK,7.3415
2002-09-16,NZD,2.0601
2002-09-16,PLN,4.0524
2002-09-16,SEK,9.1035
2002-09-16,SGD,1.7245
2002-09-16,USD,0.9683
2002-09-16,ZAR,10.3366
2002-09-17,AUD,1.7683
2002-09-17,CAD,1.5217
2002-09-17,CHF,1.4717
2002-09-17,CZK,30.38
2002-09-17,DKK,7.4273
2002-09-17,GBP,0.6297
2002-09-17,HKD,7.5257
2002-09-17,HUF,243.27
2002-09-17,JPY,118.64
2002-09-17,KRW,1175.92
2002-09-17,NOK,7.356
2002-09-17,NZD,2.06
2002-09-17,PLN,4.028
2002-09-17,SEK,9.0978
2002-09-17,SGD,1.7189
2002-09-17,USD,0.9649
2002-09-17,ZAR,10.2747
2002-09-18,AUD,1.7764
2002-09-18,CAD,1.543
2002-09-18,CHF,1.469
2002-09-18,CZK,30.21
2002-09-18,DKK,7.4289
2002-09-18,GBP,0.6316
2002-09-18,HKD,7.5851
2002-09-18,HUF,243.66
2002-09-18,JPY,118.5
2002-09-18,KRW,1174.78
2002-09-18,NOK,7.3645
2002-09-18,NZD,2.0663
2002-09-18,PLN,4.0543
2002-09-18,SEK,9.1281
2002-09-18,SGD,1.7248
2002-09-18,USD,0.9725
2002-09-18,ZAR,10.3547
2002-09-19,AUD,1.7778
2002-09-19,CAD,1.5416
2002-09-19,CHF,1.4678
2002-09-19,CZK,30.1
2002-09-19,DKK,7.429
2002-09-19,GBP,0.6314
2002-09-19,HKD,7.6545
2002-09-19,HUF,242.95
2002-09-19,JPY,118.85
2002-09-19,KRW,1181.9
2002-09-19,NOK,7.3245
2002-09-19,NZD,2.064
2002-09-19,PLN,4.0552
2002-09-19,SEK,9.0955
2002-09-19,SGD,1.7365
2002-09-19,USD,0.9814
2002-09-19,ZAR,10.3489
2002-09-20,AUD,1.7919
2002-09-20,CAD,1.5403
2002-09-20,CHF,1.4662
2002-09-20,CZK,29.967
2002-09-20,DKK,7.4302
2002-09-20,GBP,0.6333
2002-09-20,HKD,7.6359
2002-09-20,HUF,243.12
2002-09-20,JPY,120.66
2002-09-20,KRW,1179.7
2002-09-20,NOK,7.362
2002-09-20,NZD,2.0772
2002-09-20,PLN,4.0517
2002-09-20,SEK,9.0937
2002-09-20,SGD,1.7419
2002-09-20,USD,0.979
2002-09-20,ZAR,10.2942
2002-09-23,AUD,1.7982
2002-09-23,CAD,1.547
2002-09-23,CHF,1.4636
2002-09-23,CZK,30.213
2002-09-23,DKK,7.4297
2002-09-23,GBP,0.6319
2002-09-23,HKD,7.6681
2002-09-23,HUF,243.15
2002-09-23,JPY,121.04
2002-09-23,KRW,1199.87
2002-09-23,NOK,7.355
2002-09-23,NZD,2.0862
2002-09-23,PLN,4.0626
2002-09-23,SEK,9.058
2002-09-23,SGD,1.7457
2002-09-23,USD,0.9831
2002-09-23,ZAR,10.4508
2002-09-24,AUD,1.8087
2002-09-24,CAD,1.5617
2002-09-24,CHF,1.4626
2002-09-24,CZK,30.292
2002-09-24,DKK,7.427
2002-09-24,GBP,0.6311
2002-09-24,HKD,7.6657
2002-09-24,HUF,243.52
2002-09-24,JPY,121.02
2002-09-24,KRW,1197.54
2002-09-24,NOK,7.321
2002-09-24,NZD,2.0905
2002-09-24,PLN,4.0718
2002-09-24,SEK,9.089
2002-09-24,SGD,1.748
2002-09-24,USD,0.9828
2002-09-24,ZAR,10.4963
2002-09-25,AUD,1.7913
2002-09-25,CAD,1.5495
2002-09-25,CHF,1.4645
2002-09-25,CZK,30.377
2002-09-25,DKK,7.4272
2002-09-25,GBP,0.6271
2002-09-25,HKD,7.621
2002-09-25,HUF,243.95
2002-09-25,JPY,119.99
2002-09-25,KRW,1197.44
2002-09-25,NOK,7.3145
2002-09-25,NZD,2.0737
2002-09-25,PLN,4.051
2002-09-25,SEK,9.1035
2002-09-25,SGD,1.7431
2002-09-25,USD,0.9771
2002-09-25,ZAR,10.4281
2002-09-26,AUD,1.8021
2002-09-26,CAD,1.5461
2002-09-26,CHF,1.4644
2002-09-26,CZK,30.322
2002-09-26,DKK,7.4276
2002-09-26,GBP,0.6274
2002-09-26,HKD,7.6406
2002-09-26,HUF,243.67
2002-09-26,JPY,120.22
2002-09-26,KRW,1198.64
2002-09-26,NOK,7.322
2002-09-26,NZD,2.0941
2002-09-26,PLN,4.0516
2002-09-26,SEK,9.1176
2002-09-26,SGD,1.7476
2002-09-26,USD,0.9796
2002-09-26,ZAR,10.3225
2002-09-27,AUD,1.7948
2002-09-27,CAD,1.5409
2002-09-27,CHF,1.4666
2002-09-27,CZK,30.302
2002-09-27,DKK,7.4275
2002-09-27,GBP,0.6282
2002-09-27,HKD,7.6275
2002-09-27,HUF,243.11
2002-09-27,JPY,119.81
2002-09-27,KRW,1195.87
2002-09-27,NOK,7.3325
2002-09-27,NZD,2.0747
2002-09-27,PLN,4.064
2002-09-27,SEK,9.106
2002-09-27,SGD,1.739
2002-09-27,USD,0.9779
2002-09-27,ZAR,10.3076
2002-09-30,AUD,1.8101
2002-09-30,CAD,1.5566
2002-09-30,CHF,1.4611
2002-09-30,CZK,30.285
2002-09-30,DKK,7.4274
2002-09-30,GBP,0.6295
2002-09-30,HKD,7.6905
2002-09-30,HUF,243.8
2002-09-30,JPY,119.67
2002-09-30,KRW,1204.89
2002-09-30,NOK,7.3415
2002-09-30,NZD,2.0936
2002-09-30,PLN,4.0926
2002-09-30,SEK,9.1516
2002-09-30,SGD,1.7542
2002-09-30,USD,0.986
2002-09-30,ZAR,10.4077
2002-10-01,AUD,1.8185
2002-10-01,CAD,1.5639
2002-10-01,CHF,1.4574
2002-10-01,CZK,30.385
2002-10-01,DKK,7.4274
2002-10-01,GBP,0.6277
2002-10-01,HKD,7.691
2002-10-01,HUF,243.27
2002-10-01,JPY,120.67
2002-10-01,KRW,1210.63
2002-10-01,NOK,7.315
2002-10-01,NZD,2.0996
2002-10-01,PLN,4.0811
2002-10-01,SEK,9.108
2002-10-01,SGD,1.7614
2002-10-01,USD,0.9861
2002-10-01,ZAR,10.3491
2002-10-02,AUD,1.8067
2002-10-02,CAD,1.5556
2002-10-02,CHF,1.4604
2002-10-02,CZK,30.363
2002-10-02,DKK,7.4275
2002-10-02,GBP,0.6279
2002-10-02,HKD,7.6709
2002-10-02,HUF,243.6
2002-10-02,JPY,120.94
2002-10-02,KRW,1205.18
2002-10-02,NOK,7.302
2002-10-02,NZD,2.0732
2002-10-02,PLN,4.0764
2002-10-02,SEK,9.07
2002-10-02,SGD,1.7556
2002-10-02,USD,0.9835
2002-10-02,ZAR,10.2363
2002-10-03,AUD,1.8179
2002-10-03,CAD,1.5733
2002-10-03,CHF,1.4597
2002-10-03,CZK,30.363
2002-10-03,DKK,7.4291
2002-10-03,GBP,0.6296
2002-10-03,HKD,7.714
2002-10-03,HUF,243.58
2002-10-03,JPY,121.47
2002-10-03,KRW,1211.92
2002-10-03,NOK,7.3125
2002-10-03,NZD,2.0788
2002-10-03,PLN,4.0988
2002-10-03,SEK,9.096
2002-10-03,SGD,1.7654
2002-10-03,USD,0.989
2002-10-03,ZAR,10.2624
2002-10-04,AUD,1.8024
2002-10-04,CAD,1.5665
2002-10-04,CHF,1.4618
2002-10-04,CZK,30.333
2002-10-04,DKK,7.4285
2002-10-04,GBP,0.629
2002-10-04,HKD,7.6944
2002-10-04,HUF,244.05
2002-10-04,JPY,121.11
2002-10-04,KRW,1211.32
2002-10-04,NOK,7.304
2002-10-04,NZD,2.0653
2002-10-04,PLN,4.0935
2002-10-04,SEK,9.0906
2002-10-04,SGD,1.7563
2002-10-04,USD,0.9865
2002-10-04,ZAR,10.2744
2002-10-07,AUD,1.7832
2002-10-07,CAD,1.5608
2002-10-07,CHF,1.4621
2002-10-07,CZK,30.287
2002-10-07,DKK,7.4273
2002-10-07,GBP,0.6265
2002-10-07,HKD,7.65
2002-10-07,HUF,244.53
2002-10-07,JPY,121.84
2002-10-07,KRW,1211.97
2002-10-07,NOK,7.2885
2002-10-07,NZD,2.0268
2002-10-07,PLN,4.0784
2002-10-07,SEK,9.0918
2002-10-07,SGD,1.7578
2002-10-07,USD,0.9808
2002-10-07,ZAR,10.2248
2002-10-08,AUD,1.7878
2002-10-08,CAD,1.559
2002-10-08,CHF,1.4671
2002-10-08,CZK,30.338
2002-10-08,DKK,7.4275
2002-10-08,GBP,0.6266
2002-10-08,HKD,7.6436
2002-10-08,HUF,245.02
2002-10-08,JPY,121.73
2002-10-08,KRW,1217.16
2002-10-08,NOK,7.276
2002-10-08,NZD,2.0321
2002-10-08,PLN,4.0803
2002-10-08,SEK,9.1565
2002-10-08,SGD,1.7532
2002-10-08,USD,0.98
2002-10-08,ZAR,10.2594
2002-10-09,AUD,1.7925
2002-10-09,CAD,1.5668
2002-10-09,CHF,1.4666
2002-10-09,CZK,30.65
2002-10-09,DKK,7.4275
2002-10-09,GBP,0.6318
2002-10-09,HKD,7.6546
2002-10-09,HUF,245.95
2002-10-09,JPY,121.89
2002-10-09,KRW,1218.41
2002-10-09,NOK,7.262
2002-10-09,NZD,2.0461
2002-10-09,PLN,4.0923
2002-10-09,SEK,9.1561
2002-10-09,SGD,1.7555
2002-10-09,USD,0.9814
2002-10-09,ZAR,10.2949
2002-10-10,AUD,1.7998
2002-10-10,CAD,1.5719
2002-10-10,CHF,1.4626
2002-10-10,CZK,30.617
2002-10-10,DKK,7.4285
2002-10-10,GBP,0.6317
2002-10-10,HKD,7.7023
2002-10-10,HUF,245.09
2002-10-10,JPY,122.08
2002-10-10,KRW,1237.14
2002-10-10,NOK,7.305
2002-10-10,NZD,2.0571
2002-10-10,PLN,4.0705
2002-10-10,SEK,9.172
2002-10-10,SGD,1.7713
2002-10-10,USD,0.9875
2002-10-10,ZAR,10.3391
2002-10-11,AUD,1.7981
2002-10-11,CAD,1.5648
2002-10-11,CHF,1.4636
2002-10-11,CZK,30.73
2002-10-11,DKK,7.4293
2002-10-11,GBP,0.6321
2002-10-11,HKD,7.6884
2002-10-11,HUF,244.93
2002-10-11,JPY,122.53
2002-10-11,KRW,1237.35
2002-10-11,NOK,7.283
2002-10-11,NZD,2.0515
2002-10-11,PLN,4.0702
2002-10-11,SEK,9.111
2002-10-11,SGD,1.769
2002-10-11,USD,0.9857
2002-10-11,ZAR,10.2771
2002-10-14,AUD,1.8063
2002-10-14,CAD,1.5648
2002-10-14,CHF,1.4622
2002-10-14,CZK,30.743
2002-10-14,DKK,7.429
2002-10-14,GBP,0.6322
2002-10-14,HKD,7.7007
2002-10-14,HUF,245.2
2002-10-14,JPY,122.57
2002-10-14,KRW,1238.07
2002-10-14,NOK,7.2815
2002-10-14,NZD,2.0616
2002-10-14,PLN,4.0733
2002-10-14,SEK,9.095
2002-10-14,SGD,1.7783
2002-10-14,USD,0.9873
2002-10-14,ZAR,10.3
2002-10-15,AUD,1.7948
2002-10-15,CAD,1.5531
2002-10-15,CHF,1.4672
2002-10-15,CZK,30.775
2002-10-15,DKK,7.4292
2002-10-15,GBP,0.631
2002-10-15,HKD,7.6514
2002-10-15,HUF,245.27
2002-10-15,JPY,122.56
2002-10-15,KRW,1231.16
2002-10-15,NOK,7.2975
2002-10-15,NZD,2.0465
2002-10-15,PLN,4.055
2002-10-15,SEK,9.0695
2002-10-15,SGD,1.773
2002-10-15,USD,0.981
2002-10-15,ZAR,10.2552
2002-10-16,AUD,1.7947
2002-10-16,CAD,1.559
2002-10-16,CHF,1.4681
2002-10-16,CZK,30.96
2002-10-16,DKK,7.4288
2002-10-16,GBP,0.6318
2002-10-16,HKD,7.6612
2002-10-16,HUF,245.34
2002-10-16,JPY,121.86
2002-10-16,KRW,1219.92
2002-10-16,NOK,7.3095
2002-10-16,NZD,2.0485
2002-10-16,PLN,4.068
2002-10-16,SEK,9.0681
2002-10-16,SGD,1.7584
2002-10-16,USD,0.9823
2002-10-16,ZAR,10.2356
2002-10-17,AUD,1.774
2002-10-17,CAD,1.539
2002-10-17,CHF,1.4669
2002-10-17,CZK,30.815
2002-10-17,DKK,7.4311
2002-10-17,GBP,0.62665
2002-10-17,HKD,7.6146
2002-10-17,HUF,245.4
2002-10-17,JPY,121.34
2002-10-17,KRW,1205.73
2002-10-17,NOK,7.412
2002-10-17,NZD,2.0274
2002-10-17,PLN,4.058
2002-10-17,SEK,9.0947
2002-10-17,SGD,1.7373
2002-10-17,USD,0.9763
2002-10-17,ZAR,10.0814
2002-10-18,AUD,1.7665
2002-10-18,CAD,1.5304
2002-10-18,CHF,1.4682
2002-10-18,CZK,30.583
2002-10-18,DKK,7.4298
2002-10-18,GBP,0.6283
2002-10-18,HKD,7.5924
2002-10-18,HUF,244.91
2002-10-18,JPY,121.83
2002-10-18,KRW,1206.17
2002-10-18,NOK,7.4015
2002-10-18,NZD,2.0218
2002-10-18,PLN,4.062
2002-10-18,SEK,9.096
2002-10-18,SGD,1.7426
2002-10-18,USD,0.9735
2002-10-18,ZAR,10.0489
2002-10-21,AUD,1.7616
2002-10-21,CAD,1.53
2002-10-21,CHF,1.4693
2002-10-21,CZK,30.55
2002-10-21,DKK,7.4291
2002-10-21,GBP,0.63
2002-10-21,HKD,7.6024
2002-10-21,HUF,242.48
2002-10-21,JPY,121.53
2002-10-21,KRW,1203.88
2002-10-21,NOK,7.398
2002-10-21,NZD,2.0198
2002-10-21,PLN,4.0417
2002-10-21,SEK,9.0678
2002-10-21,SGD,1.7359
2002-10-21,USD,0.9748
2002-10-21,ZAR,10.0136
2002-10-22,AUD,1.7643
2002-10-22,CAD,1.527
2002-10-22,CHF,1.4693
2002-10-22,CZK,30.577
2002-10-22,DKK,7.4315
2002-10-22,GBP,0.6315
2002-10-22,HKD,7.6181
2002-10-22,HUF,242.25
2002-10-22,JPY,122.32
2002-10-22,KRW,1208.59
2002-10-22,NOK,7.434
2002-10-22,NZD,2.0205
2002-10-22,PLN,4.03
2002-10-22,SEK,9.109
2002-10-22,SGD,1.7445
2002-10-22,USD,0.9768
2002-10-22,ZAR,10
2002-10-23,AUD,1.7668
2002-10-23,CAD,1.5331
2002-10-23,CHF,1.4662
2002-10-23,CZK,30.807
2002-10-23,DKK,7.4319
2002-10-23,GBP,0.6313
2002-10-23,HKD,7.6235
2002-10-23,HUF,241.83
2002-10-23,JPY,121.17
2002-10-23,KRW,1199.29
2002-10-23,NOK,7.4015
2002-10-23,NZD,2.015
2002-10-23,PLN,4.025
2002-10-23,SEK,9.14
2002-10-23,SGD,1.737
2002-10-23,USD,0.9775
2002-10-23,ZAR,9.9753
2002-10-24,AUD,1.7543
2002-10-24,CAD,1.5221
2002-10-24,CHF,1.4675
2002-10-24,CZK,30.872
2002-10-24,DKK,7.4308
2002-10-24,GBP,0.6295
2002-10-24,HKD,7.5947
2002-10-24,HUF,241.94
2002-10-24,JPY,121.08
2002-10-24,KRW,1194.76
2002-10-24,NOK,7.374
2002-10-24,NZD,2.0002
2002-10-24,PLN,3.9903
2002-10-24,SEK,9.135
2002-10-24,SGD,1.7339
2002-10-24,USD,0.9738
2002-10-24,ZAR,9.8977
2002-10-25,AUD,1.7572
2002-10-25,CAD,1.5277
2002-10-25,CHF,1.4663
2002-10-25,CZK,30.925
2002-10-25,DKK,7.4315
2002-10-25,GBP,0.6286
2002-10-25,HKD,7.614
2002-10-25,HUF,241.12
2002-10-25,JPY,121.21
2002-10-25,KRW,1197.53
2002-10-25,NOK,7.358
2002-10-25,NZD,2.0055
2002-10-25,PLN,3.964
2002-10-25,SEK,9.1286
2002-10-25,SGD,1.7336
2002-10-25,USD,0.9763
2002-10-25,ZAR,9.8865
2002-10-28,AUD,1.7501
2002-10-28,CAD,1.5237
2002-10-28,CHF,1.468
2002-10-28,CZK,30.918
2002-10-28,DKK,7.4316
2002-10-28,GBP,0.6299
2002-10-28,HKD,7.6001
2002-10-28,HUF,241.41
2002-10-28,JPY,121.53
2002-10-28,KRW,1197.17
2002-10-28,NOK,7.371
2002-10-28,NZD,1.9961
2002-10-28,PLN,3.9583
2002-10-28,SEK,9.082
2002-10-28,SGD,1.7362
2002-10-28,USD,0.9745
2002-10-28,ZAR,9.8152
2002-10-29,AUD,1.7579
2002-10-29,CAD,1.5329
2002-10-29,CHF,1.4657
2002-10-29,CZK,30.918
2002-10-29,DKK,7.4321
2002-10-29,GBP,0.6307
2002-10-29,HKD,7.6588
2002-10-29,HUF,241.48
2002-10-29,JPY,121.21
2002-10-29,KRW,1200.4
2002-10-29,NOK,7.391
2002-10-29,NZD,2.0125
2002-10-29,PLN,3.9748
2002-10-29,SEK,9.1056
2002-10-29,SGD,1.7387
2002-10-29,USD,0.982
2002-10-29,ZAR,9.8624
2002-10-30,AUD,1.7741
2002-10-30,CAD,1.5365
2002-10-30,CHF,1.4649
2002-10-30,CZK,30.903
2002-10-30,DKK,7.4323
2002-10-30,GBP,0.6317
2002-10-30,HKD,7.663
2002-10-30,HUF,241.28
2002-10-30,JPY,120.65
2002-10-30,KRW,1205.33
2002-10-30,NOK,7.39
2002-10-30,NZD,2.031
2002-10-30,PLN,3.9788
2002-10-30,SEK,9.0834
2002-10-30,SGD,1.738
2002-10-30,USD,0.9825
2002-10-30,ZAR,9.9031
2002-10-31,AUD,1.7813
2002-10-31,CAD,1.5449
2002-10-31,CHF,1.4633
2002-10-31,CZK,30.778
2002-10-31,DKK,7.4319
2002-10-31,GBP,0.6326
2002-10-31,HKD,7.6932
2002-10-31,HUF,241.33
2002-10-31,JPY,121.04
2002-10-31,KRW,1205.08
2002-10-31,NOK,7.365
2002-10-31,NZD,2.0405
2002-10-31,PLN,3.9777
2002-10-31,SEK,9.09
2002-10-31,SGD,1.7435
2002-10-31,USD,0.9864
2002-10-31,ZAR,9.8477
2002-11-01,AUD,1.7915
2002-11-01,CAD,1.5531
2002-11-01,CHF,1.4606
2002-11-01,CZK,30.847
2002-11-01,DKK,7.4321
2002-11-01,GBP,0.6368
2002-11-01,HKD,7.7793
2002-11-01,HUF,241.4
2002-11-01,JPY,121.58
2002-11-01,KRW,1221.82
2002-11-01,NOK,7.3685
2002-11-01,NZD,2.0365
2002-11-01,PLN,3.9932
2002-11-01,SEK,9.0888
2002-11-01,SGD,1.7592
2002-11-01,USD,0.9974
2002-11-01,ZAR,9.9441
2002-11-04,AUD,1.7726
2002-11-04,CAD,1.5483
2002-11-04,CHF,1.4633
2002-11-04,CZK,30.717
2002-11-04,DKK,7.4323
2002-11-04,GBP,0.639
2002-11-04,HKD,7.7557
2002-11-04,HUF,241.1
2002-11-04,JPY,121.85
2002-11-04,KRW,1212.17
2002-11-04,NOK,7.3705
2002-11-04,NZD,2.0095
2002-11-04,PLN,3.9732
2002-11-04,SEK,9.1424
2002-11-04,SGD,1.7543
2002-11-04,USD,0.9944
2002-11-04,ZAR,9.8282
2002-11-05,AUD,1.7815
2002-11-05,CAD,1.5601
2002-11-05,CHF,1.4613
2002-11-05,CZK,30.948
2002-11-05,DKK,7.4326
2002-11-05,GBP,0.6413
2002-11-05,HKD,7.8177
2002-11-05,HUF,241.14
2002-11-05,JPY,121.95
2002-11-05,KRW,1219.92
2002-11-05,NOK,7.3715
2002-11-05,NZD,2.0151
2002-11-05,PLN,3.9857
2002-11-05,SEK,9.1423
2002-11-05,SGD,1.76
2002-11-05,USD,1.0024
2002-11-05,ZAR,9.9282
2002-11-06,AUD,1.7756
